Series,Index,X,Y,Z
line1,1,0,0.07575757576,
line1,2,1.001296,0.07575757576,
line1,3,2.005158,0.07575757576,
line1,4,2.999459,0.07575757576,
line1,5,4.00993,-0.0219941349,
line1,6,5.002513,-0.07086999022,
line1,7,6.005389,0.07575757576,
line1,8,7.001298,0.02688172043,
line1,9,8.00654,0.02688172043,
line1,10,9.005583,0.02688172043,
line1,11,10.002439,0.02688172043,
line1,12,11.007384,0.07575757576,
line1,13,11.999758,-0.0219941349,
line1,14,12.999187,0.07575757576,
line1,15,14.004476,0.07575757576,
line1,16,15.004055,0.02688172043,
line1,17,16.000412,0.07575757576,
line1,18,17.006322,0.02688172043,
line1,19,18.005973,0.02688172043,
line1,20,19.008673,-0.07086999022,
line1,21,20.000158,0.07575757576,
line1,22,21.006348,-0.1197458456,
line1,23,22.001322,-0.4130009775,
line1,24,22.999286,0.07575757576,
line1,25,24.002501,-0.1197458456,
line1,26,25.003157,0.02688172043,
line1,27,26.003383,-0.07086999022,
line1,28,27.003548,0.02688172043,
line1,29,28.005458,0.07575757576,
line1,30,29.000912,0.07575757576,
line1,31,30.004396,0.02688172043,
line1,32,31.000919,-0.0219941349,
line1,33,32.013841,0.07575757576,
line1,34,32.999469,0.02688172043,
line1,35,34.0062,0.07575757576,
line1,36,35.000019,-0.0219941349,
line1,37,36.000419,0.02688172043,
line1,38,36.998286,0.07575757576,
line1,39,38.006397,-0.2663734115,
line1,40,39.004803,0.07575757576,
line1,41,40.006147,0.07575757576,
line1,42,41.003576,0.07575757576,
line1,43,42.028929,0.02688172043,
line1,44,43.018371,0.02688172043,
line1,45,44.000717,-0.0219941349,
line1,46,45.005083,-0.0219941349,
line1,47,45.999173,-0.0219941349,
line1,48,46.999703,-0.0219941349,
line1,49,47.998381,0.02688172043,
line1,50,49.007073,-0.3152492669,
line1,51,50.001909,-0.3152492669,
line1,52,51.00604,0.02688172043,
line1,53,51.999304,-0.0219941349,
line1,54,53.005546,-0.07086999022,
line1,55,53.999668,0.02688172043,
line1,56,54.998528,0.07575757576,
line1,57,55.999204,-0.07086999022,
line1,58,57.005233,0.07575757576,
line1,59,57.999585,0.07575757576,
line1,60,59.008595,-0.0219941349,
line1,61,60.001672,0.02688172043,
line1,62,61.007038,-0.0219941349,
line1,63,61.99949,-0.0219941349,
line1,64,63.001784,0.02688172043,
line1,65,64.00016,0.07575757576,
line1,66,65.0003,0.07575757576,
line1,67,66.003391,0.1246334311,
line1,68,67.004391,0.02688172043,
line1,69,67.998304,0.3201368524,
line1,70,69.007023,0.2223851417,
line1,71,70.004884,0.417888563,
line1,72,71.000934,0.2223851417,
line1,73,72.005778,0.4667644184,
line1,74,73.005728,0.4667644184,
line1,75,74.006333,0.3789062498,
line1,76,75.002009,0.3910679886,
line1,77,76.003927,0.1096342754,
line1,78,77.002719,-0.121089584,
line1,79,78.013721,-0.3535123379,
line1,80,79.005801,-0.4338657457,
line1,81,80.013777,-0.4678779516,
line1,82,81.000179,-0.4959072997,
line1,83,82.00387,-0.6734004481,
line1,84,83.006508,-0.8006960645,
line1,85,84.002149,-0.7298505739,
line1,86,85.008636,-0.9047314745,
line1,87,86.000919,-0.9287733612,
line1,88,87.005587,-1.149998112,
line1,89,88.005073,-1.124648476,
line1,90,89.000858,-1.341826573,
line1,91,90.004177,-1.26634732,
line1,92,91.004216,-1.38462037,
line1,93,92.00597,-1.355601157,
line1,94,93.007437,-1.472117159,
line1,95,94.004379,-1.39114296,
line1,96,95.000812,-1.504553091,
