Axes,Series,Index,X,Y,Z
axes1,line1,1,0,0.04225592314,
axes1,line1,2,0.005691750823,0.0748868882,
axes1,line1,3,0.01138350165,0.1082917478,
axes1,line1,4,0.01707525247,0.142270788,
axes1,line1,5,0.02276700329,0.1766396055,
axes1,line1,6,0.02845875412,0.2112284863,
axes1,line1,7,0.03415050494,0.2458817827,
axes1,line1,8,0.03984225576,0.2804572883,
axes1,line1,9,0.04553400659,0.3148256158,
axes1,line1,10,0.05122575741,0.3488695791,
axes1,line1,11,0.05691750823,0.382483581,
axes1,line1,12,0.06260925906,0.4155730099,
axes1,line1,13,0.06830100988,0.4480536459,
axes1,line1,14,0.0739927607,0.4798510782,
axes1,line1,15,0.07968451153,0.5109001355,
axes1,line1,16,0.08537626235,0.5411443292,
axes1,line1,17,0.09106801317,0.5705353126,
axes1,line1,18,0.096759764,0.5990323546,
axes1,line1,19,0.1024515148,0.6266018304,
axes1,line1,20,0.1081432656,0.6532167284,
axes1,line1,21,0.1138350165,0.678856175,
axes1,line1,22,0.1195267673,0.7035049765,
axes1,line1,23,0.1252185181,0.7271531796,
axes1,line1,24,0.1309102689,0.749795649,
axes1,line1,25,0.1366020198,0.7714316641,
axes1,line1,26,0.1422937706,0.7920645333,
axes1,line1,27,0.1479855214,0.8117012265,
axes1,line1,28,0.1536772722,0.830352025,
axes1,line1,29,0.1593690231,0.8480301905,
axes1,line1,30,0.1650607739,0.8647516499,
axes1,line1,31,0.1707525247,0.8805346981,
axes1,line1,32,0.1764442755,0.8953997179,
axes1,line1,33,0.1821360263,0.9093689158,
axes1,line1,34,0.1878277772,0.922466074,
axes1,line1,35,0.193519528,0.9347163179,
axes1,line1,36,0.1992112788,0.9461458993,
axes1,line1,37,0.2049030296,0.9567819936,
axes1,line1,38,0.2105947805,0.9666525115,
axes1,line1,39,0.2162865313,0.9757859242,
axes1,line1,40,0.2219782821,0.9842111021,
axes1,line1,41,0.2276700329,0.9919571661,
axes1,line1,42,0.2333617838,0.9990533502,
axes1,line1,43,0.2390535346,1.005528877,
axes1,line1,44,0.2447452854,1.011412843,
axes1,line1,45,0.2504370362,1.016734116,
axes1,line1,46,0.2561287871,1.02152124,
axes1,line1,47,0.2618205379,1.025802352,
axes1,line1,48,0.2675122887,1.029605108,
axes1,line1,49,0.2732040395,1.032956615,
axes1,line1,50,0.2788957903,1.035883373,
axes1,line1,51,0.2845875412,1.038411222,
axes1,line1,52,0.290279292,1.040565303,
axes1,line1,53,0.2959710428,1.042370015,
axes1,line1,54,0.3016627936,1.043848989,
axes1,line1,55,0.3073545445,1.045025058,
axes1,line1,56,0.3130462953,1.045920242,
axes1,line1,57,0.3187380461,1.046555727,
axes1,line1,58,0.3244297969,1.046951861,
axes1,line1,59,0.3301215478,1.047128144,
axes1,line1,60,0.3358132986,1.047103224,
axes1,line1,61,0.3415050494,1.046894904,
axes1,line1,62,0.3471968002,1.046520142,
axes1,line1,63,0.3528885511,1.045995059,
axes1,line1,64,0.3585803019,1.045334952,
axes1,line1,65,0.3642720527,1.044554301,
axes1,line1,66,0.3699638035,1.043666789,
axes1,line1,67,0.3756555543,1.042685316,
axes1,line1,68,0.3813473052,1.041622017,
axes1,line1,69,0.387039056,1.04048828,
axes1,line1,70,0.3927308068,1.03929477,
axes1,line1,71,0.3984225576,1.03805145,
axes1,line1,72,0.4041143085,1.036767601,
axes1,line1,73,0.4098060593,1.035451847,
axes1,line1,74,0.4154978101,1.034112181,
axes1,line1,75,0.4211895609,1.032755985,
axes1,line1,76,0.4268813118,1.031390056,
axes1,line1,77,0.4325730626,1.030020633,
axes1,line1,78,0.4382648134,1.028653419,
axes1,line1,79,0.4439565642,1.027293608,
axes1,line1,80,0.4496483151,1.025945904,
axes1,line1,81,0.4553400659,1.024614554,
axes1,line1,82,0.4610318167,1.023303363,
axes1,line1,83,0.4667235675,1.022015725,
axes1,line1,84,0.4724153183,1.02075464,
axes1,line1,85,0.4781070692,1.019522741,
axes1,line1,86,0.48379882,1.018322314,
axes1,line1,87,0.4894905708,1.017155319,
axes1,line1,88,0.4951823216,1.016023412,
axes1,line1,89,0.5008740725,1.014927967,
axes1,line1,90,0.5065658233,1.013870091,
axes1,line1,91,0.5122575741,1.012850647,
axes1,line1,92,0.5179493249,1.011870269,
axes1,line1,93,0.5236410758,1.010929384,
axes1,line1,94,0.5293328266,1.010028223,
axes1,line1,95,0.5350245774,1.009166842,
axes1,line1,96,0.5407163282,1.008345135,
axes1,line1,97,0.546408079,1.007562848,
axes1,line1,98,0.5520998299,1.006819595,
axes1,line1,99,0.5577915807,1.006114871,
axes1,line1,100,0.5634833315,1.005448061,
axes1,line1,101,0.5691750823,1.004818457,
axes1,line1,102,0.5748668332,1.004225266,
axes1,line1,103,0.580558584,1.003667621,
axes1,line1,104,0.5862503348,1.003144592,
axes1,line1,105,0.5919420856,1.002655194,
axes1,line1,106,0.5976338365,1.002198396,
axes1,line1,107,0.6033255873,1.001773129,
axes1,line1,108,0.6090173381,1.001378295,
axes1,line1,109,0.6147090889,1.001012771,
axes1,line1,110,0.6204008398,1.000675419,
axes1,line1,111,0.6260925906,1.000365089,
axes1,line1,112,0.6317843414,1.000080626,
axes1,line1,113,0.6374760922,0.999820875,
axes1,line1,114,0.643167843,0.9995846851,
axes1,line1,115,0.6488595939,0.9993709138,
axes1,line1,116,0.6545513447,0.9991784307,
axes1,line1,117,0.6602430955,0.9990061211,
axes1,line1,118,0.6659348463,0.998852889,
axes1,line1,119,0.6716265972,0.9987176593,
axes1,line1,120,0.677318348,0.998599381,
axes1,line1,121,0.6830100988,0.9984970285,
axes1,line1,122,0.6887018496,0.9984096038,
axes1,line1,123,0.6943936005,0.9983361379,
axes1,line1,124,0.7000853513,0.9982756921,
axes1,line1,125,0.7057771021,0.9982273588,
axes1,line1,126,0.7114688529,0.9981902628,
axes1,line1,127,0.7171606038,0.9981635614,
axes1,line1,128,0.7228523546,0.9981464452,
axes1,line1,129,0.7285441054,0.9981381384,
axes1,line1,130,0.7342358562,0.9981378984,
axes1,line1,131,0.739927607,0.9981450165,
axes1,line1,132,0.7456193579,0.9981588171,
axes1,line1,133,0.7513111087,0.9981786579,
axes1,line1,134,0.7570028595,0.9982039293,
axes1,line1,135,0.7626946103,0.9982340538,
axes1,line1,136,0.7683863612,0.9982684857,
axes1,line1,137,0.774078112,0.9983067104,
axes1,line1,138,0.7797698628,0.9983482435,
axes1,line1,139,0.7854616136,0.9983926303,
axes1,line1,140,0.7911533645,0.9984394448,
axes1,line1,141,0.7968451153,0.9984882889,
axes1,line1,142,0.8025368661,0.9985387916,
axes1,line1,143,0.8082286169,0.9985906079,
axes1,line1,144,0.8139203678,0.9986434182,
axes1,line1,145,0.8196121186,0.9986969268,
axes1,line1,146,0.8253038694,0.9987508616,
axes1,line1,147,0.8309956202,0.9988049724,
axes1,line1,148,0.836687371,0.9988590306,
axes1,line1,149,0.8423791219,0.9989128279,
axes1,line1,150,0.8480708727,0.9989661752,
axes1,line1,151,0.8537626235,0.9990189019,
axes1,line1,152,0.8594543743,0.9990708548,
axes1,line1,153,0.8651461252,0.9991218975,
axes1,line1,154,0.870837876,0.9991719087,
axes1,line1,155,0.8765296268,0.9992207823,
axes1,line1,156,0.8822213776,0.9992684258,
axes1,line1,157,0.8879131285,0.9993147597,
axes1,line1,158,0.8936048793,0.9993597166,
axes1,line1,159,0.8992966301,0.9994032406,
axes1,line1,160,0.9049883809,0.9994452863,
axes1,line1,161,9106801317,1,
axes1,line2,1,0,0.06808653813,
axes1,line2,2,0.001073108457,0.14158466,
axes1,line2,3,0.002146216913,0.2110779943,
axes1,line2,4,0.00321932537,0.2767195866,
axes1,line2,5,0.004292433827,0.3386600642,
axes1,line2,6,0.005365542283,0.3970474169,
axes1,line2,7,0.00643865074,0.4520268051,
axes1,line2,8,0.007511759197,0.5037403914,
axes1,line2,9,0.008584867653,0.5523271975,
axes1,line2,10,0.00965797611,0.5979229813,
axes1,line2,11,0.01073108457,0.640660135,
axes1,line2,12,0.01180419302,0.6806676012,
axes1,line2,13,0.01287730148,0.7180708065,
axes1,line2,14,0.01395040994,0.7529916118,
axes1,line2,15,0.01502351839,0.7855482754,
axes1,line2,16,0.01609662685,0.8158554319,
axes1,line2,17,0.01716973531,0.8440240814,
axes1,line2,18,0.01824284376,0.8701615913,
axes1,line2,19,0.01931595222,0.8943717079,
axes1,line2,20,0.02038906068,0.9167545774,
axes1,line2,21,0.02146216913,0.9374067754,
axes1,line2,22,0.02253527759,0.9564213442,
axes1,line2,23,0.02360838605,0.9738878367,
axes1,line2,24,0.0246814945,0.9898923664,
axes1,line2,25,0.02575460296,1.004517663,
axes1,line2,26,0.02682771142,1.017843134,
axes1,line2,27,0.02790081987,1.029944928,
axes1,line2,28,0.02897392833,1.040896002,
axes1,line2,29,0.03004703679,1.050766195,
axes1,line2,30,0.03112014524,1.059622302,
axes1,line2,31,0.0321932537,1.067528149,
axes1,line2,32,0.03326636216,1.074544671,
axes1,line2,33,0.03433947061,1.080729995,
axes1,line2,34,0.03541257907,1.086139513,
axes1,line2,35,0.03648568753,1.090825973,
axes1,line2,36,0.03755879598,1.094839553,
axes1,line2,37,0.03863190444,1.098227946,
axes1,line2,38,0.0397050129,1.101036444,
axes1,line2,39,0.04077812135,1.103308015,
axes1,line2,40,0.04185122981,1.105083387,
axes1,line2,41,0.04292433827,1.106401128,
axes1,line2,42,0.04399744672,1.107297724,
axes1,line2,43,0.04507055518,1.10780766,
axes1,line2,44,0.04614366364,1.107963496,
axes1,line2,45,0.04721677209,1.10779594,
axes1,line2,46,0.04828988055,1.107333929,
axes1,line2,47,0.04936298901,1.106604698,
axes1,line2,48,0.05043609746,1.105633849,
axes1,line2,49,0.05150920592,1.104445427,
axes1,line2,50,0.05258231438,1.103061986,
axes1,line2,51,0.05365542283,1.101504654,
axes1,line2,52,0.05472853129,1.099793197,
axes1,line2,53,0.05580163975,1.097946086,
axes1,line2,54,0.0568747482,1.095980555,
axes1,line2,55,0.05794785666,1.093912663,
axes1,line2,56,0.05902096512,1.091757346,
axes1,line2,57,0.06009407357,1.08952848,
axes1,line2,58,0.06116718203,1.08723893,
axes1,line2,59,0.06224029049,1.084900602,
axes1,line2,60,0.06331339894,1.082524495,
axes1,line2,61,0.0643865074,1.08012075,
axes1,line2,62,0.06545961586,1.077698692,
axes1,line2,63,0.06653272431,1.075266881,
axes1,line2,64,0.06760583277,1.072833149,
axes1,line2,65,0.06867894123,1.070404648,
axes1,line2,66,0.06975204968,1.067987882,
axes1,line2,67,0.07082515814,1.065588751,
axes1,line2,68,0.0718982666,1.063212584,
axes1,line2,69,0.07297137505,1.060864178,
axes1,line2,70,0.07404448351,1.058547825,
axes1,line2,71,0.07511759197,1.05626735,
axes1,line2,72,0.07619070042,1.054026136,
axes1,line2,73,0.07726380888,1.051827158,
axes1,line2,74,0.07833691733,1.049673007,
axes1,line2,75,0.07941002579,1.047565917,
axes1,line2,76,0.08048313425,1.045507792,
axes1,line2,77,0.0815562427,1.043500226,
axes1,line2,78,0.08262935116,1.04154453,
axes1,line2,79,0.08370245962,1.039641749,
axes1,line2,80,0.08477556807,1.037792685,
axes1,line2,81,0.08584867653,1.035997915,
axes1,line2,82,0.08692178499,1.034257811,
axes1,line2,83,0.08799489344,1.032572552,
axes1,line2,84,0.0890680019,1.030942148,
axes1,line2,85,0.09014111036,1.029366449,
axes1,line2,86,0.09121421881,1.02784516,
axes1,line2,87,0.09228732727,1.026377858,
axes1,line2,88,0.09336043573,1.024964002,
axes1,line2,89,0.09443354418,1.023602943,
axes1,line2,90,0.09550665264,1.022293941,
axes1,line2,91,0.0965797611,1.02103617,
axes1,line2,92,0.09765286955,1.019828729,
axes1,line2,93,0.09872597801,1.018670654,
axes1,line2,94,0.09979908647,1.017560923,
axes1,line2,95,0.1008721949,1.016498465,
axes1,line2,96,0.1019453034,1.015482168,
axes1,line2,97,0.1030184118,1.014510886,
axes1,line2,98,0.1040915203,1.013583443,
axes1,line2,99,0.1051646288,1.012698643,
