Axes,Series,Index,X,Y,Z
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,53,0.0005583055616,1.10401544,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,54,0.0005712894118,1.104752729,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,55,0.0005842732621,1.108579569,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,56,0.0005972571124,1.111910863,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,57,0.0006102409627,1.111662301,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,58,0.0006232248129,1.113409626,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,59,0.0006362086632,1.115254663,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,60,0.0006491925135,1.116878684,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,61,0.0006621763637,1.117870087,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,62,0.000675160214,1.117621763,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,63,0.0006881440643,1.116021147,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,64,0.0007011279145,1.114706138,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,65,0.0007141117648,1.113699108,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,66,0.0007270956151,1.111960429,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,67,0.0007400794653,1.109912999,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,68,0.0007530633156,1.107685744,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,69,0.0007660471659,1.105594585,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,70,0.0007790310161,1.103898018,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,71,0.0007920148664,1.102651105,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,72,0.0008049987167,1.101204724,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,73,0.000817982567,1.099674583,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,74,0.0008309664172,1.098264071,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,75,0.0008439502675,1.09716255,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,76,0.0008569341178,1.096105846,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,77,0.000869917968,1.094944331,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,78,0.0008829018183,1.093710615,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,79,0.0008958856686,1.092437308,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,80,0.0009088695188,1.09115702,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,81,0.0009218533691,1.089868957,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,82,0.0009348372194,1.088479272,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,83,0.0009478210696,1.087011152,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,84,0.0009608049199,1.085493997,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,85,0.0009737887702,1.083957206,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,86,0.0009867726205,1.082430178,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,87,0.0009997564707,1.080929223,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,88,0.001012740321,1.079407533,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,89,0.001025724171,1.077921678,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,90,0.001038708022,1.076469893,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,91,0.001051691872,1.075050416,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,92,0.001064675722,1.073661482,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,93,0.001077659572,1.072301328,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,94,0.001090643423,1.070968191,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,95,0.001103627273,1.069669667,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,96,0.001116611123,1.068404523,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,97,0.001129594973,1.067155022,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,98,0.001142578824,1.065920383,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,99,0.001155562674,1.064699826,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,100,0.001168546524,1.063492571,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,101,0.001181530374,1.062297835,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,102,0.001194514225,1.061114838,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,103,0.001207498075,1.0599428,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,104,0.001220481925,1.058780939,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,105,0.001233465776,1.057632416,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,106,0.001246449626,1.05650341,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,107,0.001259433476,1.055393618,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,108,0.001272417326,1.05430298,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,109,0.001285401177,1.053231439,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,110,0.001298385027,1.052178938,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,111,0.001311368877,1.051145419,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,112,0.001324352727,1.050130824,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,113,0.001337336578,1.049135097,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,114,0.001350320428,1.048158179,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,115,0.001363304278,1.047200013,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,116,0.001376288129,1.046260541,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,117,0.001389271979,1.045339524,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,118,0.001402255829,1.044435838,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,119,0.001415239679,1.04354902,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,120,0.00142822353,1.042678735,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,121,0.00144120738,1.041824651,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,122,0.00145419123,1.040986432,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,123,0.00146717508,1.040163745,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,124,0.001480158931,1.039356254,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,125,0.001493142781,1.038563627,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,126,0.001506126631,1.037785528,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,127,0.001519110481,1.037021623,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,128,0.001532094332,1.036271578,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,129,0.001545078182,1.035535306,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,130,0.001558062032,1.03481377,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,131,0.001571045883,1.034106757,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,132,0.001584029733,1.033413957,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,133,0.001597013583,1.03273506,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,134,0.001609997433,1.032069758,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,135,0.001622981284,1.03141774,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,136,0.001635965134,1.030778698,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,137,0.001648948984,1.030152322,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,138,0.001661932834,1.029538302,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,139,0.001674916685,1.028936328,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,140,0.001687900535,1.028346092,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,141,0.001700884385,1.027767284,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,142,0.001713868236,1.027199594,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,143,0.001726852086,1.026642714,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,144,0.001739835936,1.026096378,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,145,0.001752819786,1.025561164,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,146,0.001765803637,1.025037109,
